molecule	ORF	genome	gene	start	end	orientation
NZ_CP104147.1_1592	NZ_CP104147.1_1592	NZ_CP104147.1	ANK	516	548	1
NZ_CP104317.1_318	NZ_CP104317.1_318	NZ_CP104317.1	ANK_1	37	69	1
NZ_CP104317.1_318	NZ_CP104317.1_318	NZ_CP104317.1	ANK	78	106	1
NZ_CP104317.1_318	NZ_CP104317.1_318	NZ_CP104317.1	ANK	110	139	1
NZ_CP104317.1_318	NZ_CP104317.1_318	NZ_CP104317.1	ANK	141	173	1
NZ_CP104499.1_927	NZ_CP104499.1_927	NZ_CP104499.1	ANK_1	129	160	1
NZ_CP104499.1_927	NZ_CP104499.1_927	NZ_CP104499.1	ANK	162	194	1
NZ_CP106855.1_1260	NZ_CP106855.1_1260	NZ_CP106855.1	ANK_1	53	85	1
NZ_CP106855.1_1260	NZ_CP106855.1_1260	NZ_CP106855.1	ANK	119	151	1
NZ_CP106885.1_4123	NZ_CP106885.1_4123	NZ_CP106885.1	ANK_1	131	161	1
NZ_CP106885.1_4123	NZ_CP106885.1_4123	NZ_CP106885.1	ANK	164	196	1
NZ_CP107262.1_3603	NZ_CP107262.1_3603	NZ_CP107262.1	ANK_1	39	70	1
NZ_CP107262.1_3603	NZ_CP107262.1_3603	NZ_CP107262.1	ANK	139	175	1
NZ_CP109619.1_208	NZ_CP109619.1_208	NZ_CP109619.1	ANK_1	65	97	1
NZ_CP109619.1_208	NZ_CP109619.1_208	NZ_CP109619.1	ANK	247	312	1
NZ_CP109619.1_208	NZ_CP109619.1_208	NZ_CP109619.1	ANK	313	346	1
NZ_CP109619.1_208	NZ_CP109619.1_208	NZ_CP109619.1	ANK	347	380	1
NZ_CP109619.1_208	NZ_CP109619.1_208	NZ_CP109619.1	ANK	381	413	1
NZ_CP109619.1_208	NZ_CP109619.1_208	NZ_CP109619.1	ANK	543	575	1
NZ_CP109619.1_208	NZ_CP109619.1_208	NZ_CP109619.1	ANK	813	845	1
NZ_CP110231.1_2081	NZ_CP110231.1_2081	NZ_CP110231.1	ANK_1	112	142	1
NZ_CP110231.1_2081	NZ_CP110231.1_2081	NZ_CP110231.1	ANK	219	256	1
NZ_CP110359.1_1101	NZ_CP110359.1_1101	NZ_CP110359.1	ANK_1	82	113	1
NZ_CP110359.1_1101	NZ_CP110359.1_1101	NZ_CP110359.1	ANK	121	152	1
NZ_CP110359.1_1101	NZ_CP110359.1_1101	NZ_CP110359.1	ANK	356	388	1
NZ_CP110359.1_1101	NZ_CP110359.1_1101	NZ_CP110359.1	ANK	389	421	1
NZ_CP110359.1_1101	NZ_CP110359.1_1101	NZ_CP110359.1	ANK	422	455	1
NZ_CP110848.1_2946	NZ_CP110848.1_2946	NZ_CP110848.1	ANK_1	42	74	1
NZ_CP110848.1_2946	NZ_CP110848.1_2946	NZ_CP110848.1	ANK	76	108	1
NZ_CP110848.1_2946	NZ_CP110848.1_2946	NZ_CP110848.1	ANK	142	174	1
NZ_CP110848.1_2946	NZ_CP110848.1_2946	NZ_CP110848.1	ANK	178	206	1
NZ_CP110848.1_2946	NZ_CP110848.1_2946	NZ_CP110848.1	ANK	207	239	1
NZ_CP110848.1_2946	NZ_CP110848.1_2946	NZ_CP110848.1	ANK	240	272	1
NZ_CP110848.1_2946	NZ_CP110848.1_2946	NZ_CP110848.1	ANK	273	302	1
NZ_CP110848.1_2946	NZ_CP110848.1_2946	NZ_CP110848.1	ANK	305	337	1
NZ_CP111127.1_1854	NZ_CP111127.1_1854	NZ_CP111127.1	ANK_1	100	131	1
NZ_CP111127.1_1854	NZ_CP111127.1_1854	NZ_CP111127.1	ANK	130	162	1
NZ_CP111127.1_1854	NZ_CP111127.1_1854	NZ_CP111127.1	ANK	163	195	1
NZ_CP112978.1_1806	NZ_CP112978.1_1806	NZ_CP112978.1	ANK_1	74	106	1
NZ_CP112978.1_1806	NZ_CP112978.1_1806	NZ_CP112978.1	ANK	107	139	1
NZ_CP112978.1_2387	NZ_CP112978.1_2387	NZ_CP112978.1	ANK_1	59	91	1
NZ_CP112978.1_2387	NZ_CP112978.1_2387	NZ_CP112978.1	ANK	127	159	1
NZ_CP113246.1_3317	NZ_CP113246.1_3317	NZ_CP113246.1	ANK_1	47	79	1
NZ_CP113246.1_3317	NZ_CP113246.1_3317	NZ_CP113246.1	ANK	113	145	1
NZ_CP113269.1_1573	NZ_CP113269.1_1573	NZ_CP113269.1	ANK_1	100	131	1
NZ_CP113269.1_1573	NZ_CP113269.1_1573	NZ_CP113269.1	ANK	130	162	1
NZ_CP113269.1_1573	NZ_CP113269.1_1573	NZ_CP113269.1	ANK	163	195	1
NZ_CP113275.1_1854	NZ_CP113275.1_1854	NZ_CP113275.1	ANK_1	100	131	1
NZ_CP113275.1_1854	NZ_CP113275.1_1854	NZ_CP113275.1	ANK	130	162	1
NZ_CP113275.1_1854	NZ_CP113275.1_1854	NZ_CP113275.1	ANK	163	195	1
NZ_CP114202.1_390	NZ_CP114202.1_390	NZ_CP114202.1	ANK_1	37	68	1
NZ_CP114202.1_390	NZ_CP114202.1_390	NZ_CP114202.1	ANK	78	106	1
NZ_CP114202.1_390	NZ_CP114202.1_390	NZ_CP114202.1	ANK	110	140	1
NZ_CP114202.1_390	NZ_CP114202.1_390	NZ_CP114202.1	ANK	141	173	1
NZ_CP114576.1_2192	NZ_CP114576.1_2192	NZ_CP114576.1	ANK_1	200	228	1
NZ_CP114576.1_2192	NZ_CP114576.1_2192	NZ_CP114576.1	ANK	447	479	1
NZ_CP114578.1_2123	NZ_CP114578.1_2123	NZ_CP114578.1	ANK_1	200	228	1
NZ_CP114578.1_2123	NZ_CP114578.1_2123	NZ_CP114578.1	ANK	447	479	1
NZ_CP114771.1_1114	NZ_CP114771.1_1114	NZ_CP114771.1	ANK_1	168	202	1
NZ_CP114771.1_1114	NZ_CP114771.1_1114	NZ_CP114771.1	ANK	203	234	1
NZ_CP114771.1_1114	NZ_CP114771.1_1114	NZ_CP114771.1	ANK	590	619	1
NZ_CP114771.1_2722	NZ_CP114771.1_2722	NZ_CP114771.1	ANK_1	349	382	1
NZ_CP114771.1_2722	NZ_CP114771.1_2722	NZ_CP114771.1	ANK	456	490	1
NZ_CP114771.1_5095	NZ_CP114771.1_5095	NZ_CP114771.1	ANK_1	49	81	1
NZ_CP114771.1_5095	NZ_CP114771.1_5095	NZ_CP114771.1	ANK	82	113	1
NZ_CP114771.1_5095	NZ_CP114771.1_5095	NZ_CP114771.1	ANK	116	147	1
NZ_CP114771.1_5095	NZ_CP114771.1_5095	NZ_CP114771.1	ANK	244	271	1
NZ_CP114771.1_5095	NZ_CP114771.1_5095	NZ_CP114771.1	ANK	346	370	1
NZ_CP114771.1_5112	NZ_CP114771.1_5112	NZ_CP114771.1	ANK_1	194	225	1
NZ_CP114771.1_5112	NZ_CP114771.1_5112	NZ_CP114771.1	ANK	366	402	1
NZ_CP114771.1_5112	NZ_CP114771.1_5112	NZ_CP114771.1	ANK	624	650	1
NZ_CP114886.1_2539	NZ_CP114886.1_2539	NZ_CP114886.1	ANK_1	58	90	1
NZ_CP114886.1_2539	NZ_CP114886.1_2539	NZ_CP114886.1	ANK	91	120	1
NZ_CP114886.1_2539	NZ_CP114886.1_2539	NZ_CP114886.1	ANK	121	153	1
NZ_CP114886.1_2539	NZ_CP114886.1_2539	NZ_CP114886.1	ANK	154	182	1
NZ_CP114886.1_2539	NZ_CP114886.1_2539	NZ_CP114886.1	ANK	256	287	1
NZ_CP114886.1_3309	NZ_CP114886.1_3309	NZ_CP114886.1	ANK_1	168	202	1
NZ_CP114886.1_3309	NZ_CP114886.1_3309	NZ_CP114886.1	ANK	203	234	1
NZ_CP114886.1_3309	NZ_CP114886.1_3309	NZ_CP114886.1	ANK	590	619	1
NZ_CP114886.1_4920	NZ_CP114886.1_4920	NZ_CP114886.1	ANK_1	349	382	1
NZ_CP114886.1_4920	NZ_CP114886.1_4920	NZ_CP114886.1	ANK	456	490	1
NZ_CSRQ01000578.1_3	NZ_CSRQ01000578.1_3	NZ_CSRQ01000578.1	ANK_1	99	130	1
NZ_CSRQ01000578.1_3	NZ_CSRQ01000578.1_3	NZ_CSRQ01000578.1	ANK	129	160	1
NZ_CSRQ01000578.1_3	NZ_CSRQ01000578.1_3	NZ_CSRQ01000578.1	ANK	162	194	1
NZ_CTEH01000001.1_118	NZ_CTEH01000001.1_118	NZ_CTEH01000001.1	ANK_1	40	71	1
NZ_CTEH01000001.1_118	NZ_CTEH01000001.1_118	NZ_CTEH01000001.1	ANK	111	144	1
NZ_CTEH01000001.1_118	NZ_CTEH01000001.1_118	NZ_CTEH01000001.1	ANK	144	184	1
NZ_CTEH01000001.1_281	NZ_CTEH01000001.1_281	NZ_CTEH01000001.1	ANK_1	94	126	1
NZ_CTEH01000001.1_281	NZ_CTEH01000001.1_281	NZ_CTEH01000001.1	ANK	127	159	1
NZ_CTEH01000001.1_281	NZ_CTEH01000001.1_281	NZ_CTEH01000001.1	ANK	160	192	1
NZ_CTEH01000001.1_281	NZ_CTEH01000001.1_281	NZ_CTEH01000001.1	ANK	193	224	1
NZ_CTEH01000001.1_281	NZ_CTEH01000001.1_281	NZ_CTEH01000001.1	ANK	226	258	1
NZ_CTEH01000001.1_37	NZ_CTEH01000001.1_37	NZ_CTEH01000001.1	ANK_1	95	126	1
NZ_CTEH01000001.1_37	NZ_CTEH01000001.1_37	NZ_CTEH01000001.1	ANK	130	162	1
NZ_CTEH01000001.1_502	NZ_CTEH01000001.1_502	NZ_CTEH01000001.1	ANK_1	949	980	1
NZ_CTEH01000001.1_502	NZ_CTEH01000001.1_502	NZ_CTEH01000001.1	ANK	983	1014	1
NZ_CTEH01000001.1_502	NZ_CTEH01000001.1_502	NZ_CTEH01000001.1	ANK	1015	1049	1
NZ_CUOL01000006.1_99	NZ_CUOL01000006.1_99	NZ_CUOL01000006.1	ANK_1	308	339	1
NZ_CUOL01000006.1_99	NZ_CUOL01000006.1_99	NZ_CUOL01000006.1	ANK	370	400	1
NZ_CUPB01000007.1_26	NZ_CUPB01000007.1_26	NZ_CUPB01000007.1	ANK_1	282	313	1
NZ_CUPB01000007.1_26	NZ_CUPB01000007.1_26	NZ_CUPB01000007.1	ANK	344	374	1
NZ_CYQI01000076.1_21	NZ_CYQI01000076.1_21	NZ_CYQI01000076.1	ANK_1	282	313	1
NZ_CYQI01000076.1_21	NZ_CYQI01000076.1_21	NZ_CYQI01000076.1	ANK	344	374	1
NZ_CYTC01000006.1_83	NZ_CYTC01000006.1_83	NZ_CYTC01000006.1	ANK_1	132	162	1
NZ_CYTC01000006.1_83	NZ_CYTC01000006.1_83	NZ_CYTC01000006.1	ANK	165	197	1
NZ_CYUB01000017.1_77	NZ_CYUB01000017.1_77	NZ_CYUB01000017.1	ANK_1	133	163	1
NZ_CYUB01000017.1_77	NZ_CYUB01000017.1_77	NZ_CYUB01000017.1	ANK	166	198	1
NZ_CYZM01000001.1_470	NZ_CYZM01000001.1_470	NZ_CYZM01000001.1	ANK_1	140	171	1
NZ_CYZM01000001.1_470	NZ_CYZM01000001.1_470	NZ_CYZM01000001.1	ANK	172	216	1
NZ_CZIS01000081.1_34	NZ_CZIS01000081.1_34	NZ_CZIS01000081.1	ANK_1	86	117	1
NZ_CZIS01000081.1_34	NZ_CZIS01000081.1_34	NZ_CZIS01000081.1	ANK	148	178	1
NZ_DF239008.1_479	NZ_DF239008.1_479	NZ_DF239008.1	ANK_1	321	357	1
NZ_DF239008.1_479	NZ_DF239008.1_479	NZ_DF239008.1	ANK	392	423	1
NZ_DF978446.1_12	NZ_DF978446.1_12	NZ_DF978446.1	ANK_1	136	166	1
NZ_DF978446.1_12	NZ_DF978446.1_12	NZ_DF978446.1	ANK	171	205	1
NZ_DF978446.1_12	NZ_DF978446.1_12	NZ_DF978446.1	ANK	206	238	1
NZ_DS989842.1_264	NZ_DS989842.1_264	NZ_DS989842.1	ANK_1	37	68	1
NZ_DS989842.1_264	NZ_DS989842.1_264	NZ_DS989842.1	ANK	73	103	1
NZ_DS989842.1_264	NZ_DS989842.1_264	NZ_DS989842.1	ANK	104	136	1
NZ_DS989842.1_264	NZ_DS989842.1_264	NZ_DS989842.1	ANK	199	231	1
NZ_DS989842.1_264	NZ_DS989842.1_264	NZ_DS989842.1	ANK	232	264	1
NZ_DS989842.1_264	NZ_DS989842.1_264	NZ_DS989842.1	ANK	265	297	1
NZ_DS989842.1_264	NZ_DS989842.1_264	NZ_DS989842.1	ANK	298	330	1
NZ_DS989842.1_264	NZ_DS989842.1_264	NZ_DS989842.1	ANK	331	363	1
NZ_DS989842.1_264	NZ_DS989842.1_264	NZ_DS989842.1	ANK	363	395	1
NZ_DS989842.1_264	NZ_DS989842.1_264	NZ_DS989842.1	ANK	429	461	1
NZ_DS989847.1_92	NZ_DS989847.1_92	NZ_DS989847.1	ANK_1	368	399	1
NZ_DS989847.1_92	NZ_DS989847.1_92	NZ_DS989847.1	ANK	401	433	1
NZ_DS996453.1_515	NZ_DS996453.1_515	NZ_DS996453.1	ANK_1	212	244	1
NZ_DS996453.1_515	NZ_DS996453.1_515	NZ_DS996453.1	ANK	247	277	1
NZ_DS996453.1_515	NZ_DS996453.1_515	NZ_DS996453.1	ANK	278	313	1
NZ_DS996453.1_515	NZ_DS996453.1_515	NZ_DS996453.1	ANK	487	519	1
NZ_DS996453.1_515	NZ_DS996453.1_515	NZ_DS996453.1	ANK	586	618	1
NZ_DS996453.1_515	NZ_DS996453.1_515	NZ_DS996453.1	ANK	619	651	1
NZ_DS996453.1_515	NZ_DS996453.1_515	NZ_DS996453.1	ANK	653	684	1
NZ_DS996942.1_1016	NZ_DS996942.1_1016	NZ_DS996942.1	ANK_1	810	842	1
NZ_DS996942.1_1016	NZ_DS996942.1_1016	NZ_DS996942.1	ANK	843	875	1
NZ_DS996942.1_1016	NZ_DS996942.1_1016	NZ_DS996942.1	ANK	876	908	1
NZ_DS996942.1_1016	NZ_DS996942.1_1016	NZ_DS996942.1	ANK	909	941	1
NZ_DS996942.1_1016	NZ_DS996942.1_1016	NZ_DS996942.1	ANK	943	974	1
NZ_DS996942.1_595	NZ_DS996942.1_595	NZ_DS996942.1	ANK_1	95	126	1
NZ_DS996942.1_595	NZ_DS996942.1_595	NZ_DS996942.1	ANK	130	162	1
NZ_DS996942.1_683	NZ_DS996942.1_683	NZ_DS996942.1	ANK_1	40	71	1
NZ_DS996942.1_683	NZ_DS996942.1_683	NZ_DS996942.1	ANK	111	144	1
NZ_DS996942.1_683	NZ_DS996942.1_683	NZ_DS996942.1	ANK	144	184	1
NZ_FCGM01000004.1_328	NZ_FCGM01000004.1_328	NZ_FCGM01000004.1	ANK_1	108	140	1
NZ_FCGM01000004.1_328	NZ_FCGM01000004.1_328	NZ_FCGM01000004.1	ANK	175	207	1
NZ_FJFJ01000012.1_39	NZ_FJFJ01000012.1_39	NZ_FJFJ01000012.1	ANK_1	313	345	1
NZ_FJFJ01000012.1_39	NZ_FJFJ01000012.1_39	NZ_FJFJ01000012.1	ANK	484	516	1
NZ_FKBS01000008.1_141	NZ_FKBS01000008.1_141	NZ_FKBS01000008.1	ANK_1	135	166	1
NZ_FKBS01000008.1_141	NZ_FKBS01000008.1_141	NZ_FKBS01000008.1	ANK	168	200	1
NZ_FLDI01000009.1_2	NZ_FLDI01000009.1_2	NZ_FLDI01000009.1	ANK_1	88	121	1
NZ_FLDI01000009.1_2	NZ_FLDI01000009.1_2	NZ_FLDI01000009.1	ANK	317	349	1
NZ_FLJK01000009.1_72	NZ_FLJK01000009.1_72	NZ_FLJK01000009.1	ANK_1	88	121	1
NZ_FLJK01000009.1_72	NZ_FLJK01000009.1_72	NZ_FLJK01000009.1	ANK	317	349	1
NZ_FLTR01000017.1_64	NZ_FLTR01000017.1_64	NZ_FLTR01000017.1	ANK_1	65	96	1
NZ_FLTR01000017.1_64	NZ_FLTR01000017.1_64	NZ_FLTR01000017.1	ANK	99	131	1
NZ_FLTR01000017.1_64	NZ_FLTR01000017.1_64	NZ_FLTR01000017.1	ANK	202	231	1
NZ_FMAH01000020.1_63	NZ_FMAH01000020.1_63	NZ_FMAH01000020.1	ANK_1	85	117	1
NZ_FMAH01000020.1_63	NZ_FMAH01000020.1_63	NZ_FMAH01000020.1	ANK	119	151	1
NZ_FMHL01000001.1_279	NZ_FMHL01000001.1_279	NZ_FMHL01000001.1	ANK_1	37	68	1
NZ_FMHL01000001.1_279	NZ_FMHL01000001.1_279	NZ_FMHL01000001.1	ANK	78	106	1
NZ_FMHL01000001.1_279	NZ_FMHL01000001.1_279	NZ_FMHL01000001.1	ANK	110	140	1
NZ_FMHL01000001.1_279	NZ_FMHL01000001.1_279	NZ_FMHL01000001.1	ANK	141	173	1
NZ_FMTT01000023.1_1	NZ_FMTT01000023.1_1	NZ_FMTT01000023.1	ANK_1	86	116	1
NZ_FMTT01000023.1_1	NZ_FMTT01000023.1_1	NZ_FMTT01000023.1	ANK	122	150	1
NZ_FNCG01000007.1_64	NZ_FNCG01000007.1_64	NZ_FNCG01000007.1	ANK_1	36	68	1
NZ_FNCG01000007.1_64	NZ_FNCG01000007.1_64	NZ_FNCG01000007.1	ANK	69	100	1
NZ_FNCG01000007.1_64	NZ_FNCG01000007.1_64	NZ_FNCG01000007.1	ANK	102	134	1
NZ_FNFG01000010.1_20	NZ_FNFG01000010.1_20	NZ_FNFG01000010.1	ANK_1	63	95	1
NZ_FNFG01000010.1_20	NZ_FNFG01000010.1_20	NZ_FNFG01000010.1	ANK	163	200	1
NZ_FNFO01000023.1_14	NZ_FNFO01000023.1_14	NZ_FNFO01000023.1	ANK_1	37	69	1
NZ_FNFO01000023.1_14	NZ_FNFO01000023.1_14	NZ_FNFO01000023.1	ANK	70	102	1
NZ_FNFO01000023.1_14	NZ_FNFO01000023.1_14	NZ_FNFO01000023.1	ANK	103	135	1
NZ_FNGK01000001.1_337	NZ_FNGK01000001.1_337	NZ_FNGK01000001.1	ANK_1	73	105	1
NZ_FNGK01000001.1_337	NZ_FNGK01000001.1_337	NZ_FNGK01000001.1	ANK	106	138	1
NZ_FNGK01000001.1_371	NZ_FNGK01000001.1_371	NZ_FNGK01000001.1	ANK_1	93	125	1
NZ_FNGK01000001.1_371	NZ_FNGK01000001.1_371	NZ_FNGK01000001.1	ANK	162	193	1
NZ_FNGY01000003.1_549	NZ_FNGY01000003.1_549	NZ_FNGY01000003.1	ANK_1	36	68	1
NZ_FNGY01000003.1_549	NZ_FNGY01000003.1_549	NZ_FNGY01000003.1	ANK	69	101	1
NZ_FNGY01000003.1_549	NZ_FNGY01000003.1_549	NZ_FNGY01000003.1	ANK	102	134	1
NZ_FNGZ01000002.1_593	NZ_FNGZ01000002.1_593	NZ_FNGZ01000002.1	ANK_1	32	64	1
NZ_FNGZ01000002.1_593	NZ_FNGZ01000002.1_593	NZ_FNGZ01000002.1	ANK	98	130	1
NZ_FNGZ01000002.1_593	NZ_FNGZ01000002.1_593	NZ_FNGZ01000002.1	ANK	197	229	1
NZ_FNGZ01000002.1_593	NZ_FNGZ01000002.1_593	NZ_FNGZ01000002.1	ANK	230	260	1
NZ_FNGZ01000002.1_593	NZ_FNGZ01000002.1_593	NZ_FNGZ01000002.1	ANK	298	330	1
NZ_FNGZ01000002.1_593	NZ_FNGZ01000002.1_593	NZ_FNGZ01000002.1	ANK	331	363	1
NZ_FNLN01000010.1_73	NZ_FNLN01000010.1_73	NZ_FNLN01000010.1	ANK_1	60	91	1
NZ_FNLN01000010.1_73	NZ_FNLN01000010.1_73	NZ_FNLN01000010.1	ANK	123	156	1
NZ_FNLN01000010.1_73	NZ_FNLN01000010.1_73	NZ_FNLN01000010.1	ANK	156	188	1
NZ_FNNT01000005.1_378	NZ_FNNT01000005.1_378	NZ_FNNT01000005.1	ANK_1	112	144	1
NZ_FNNT01000005.1_378	NZ_FNNT01000005.1_378	NZ_FNNT01000005.1	ANK	212	248	1
NZ_FNOW01000002.1_65	NZ_FNOW01000002.1_65	NZ_FNOW01000002.1	ANK_1	104	136	1
NZ_FNOW01000002.1_65	NZ_FNOW01000002.1_65	NZ_FNOW01000002.1	ANK	137	168	1
NZ_FNOW01000002.1_65	NZ_FNOW01000002.1_65	NZ_FNOW01000002.1	ANK	171	203	1
NZ_FNPM01000002.1_198	NZ_FNPM01000002.1_198	NZ_FNPM01000002.1	ANK_1	120	151	1
NZ_FNPM01000002.1_198	NZ_FNPM01000002.1_198	NZ_FNPM01000002.1	ANK	153	185	1
NZ_FNUE01000002.1_874	NZ_FNUE01000002.1_874	NZ_FNUE01000002.1	ANK_1	81	113	1
NZ_FNUE01000002.1_874	NZ_FNUE01000002.1_874	NZ_FNUE01000002.1	ANK	114	146	1
NZ_FNVH01000010.1_20	NZ_FNVH01000010.1_20	NZ_FNVH01000010.1	ANK_1	117	149	1
NZ_FNVH01000010.1_20	NZ_FNVH01000010.1_20	NZ_FNVH01000010.1	ANK	290	322	1
NZ_FNVT01000002.1_671	NZ_FNVT01000002.1_671	NZ_FNVT01000002.1	ANK_1	69	101	1
NZ_FNVT01000002.1_671	NZ_FNVT01000002.1_671	NZ_FNVT01000002.1	ANK	102	129	1
NZ_FNYE01000001.1_525	NZ_FNYE01000001.1_525	NZ_FNYE01000001.1	ANK_1	147	178	1
NZ_FNYE01000001.1_525	NZ_FNYE01000001.1_525	NZ_FNYE01000001.1	ANK	180	212	1
NZ_FNZN01000002.1_410	NZ_FNZN01000002.1_410	NZ_FNZN01000002.1	ANK_1	34	66	1
NZ_FNZN01000002.1_410	NZ_FNZN01000002.1_410	NZ_FNZN01000002.1	ANK	100	132	1
NZ_FOAE01000006.1_124	NZ_FOAE01000006.1_124	NZ_FOAE01000006.1	ANK_1	56	88	1
NZ_FOAE01000006.1_124	NZ_FOAE01000006.1_124	NZ_FOAE01000006.1	ANK	155	192	1
NZ_FOAF01000003.1_271	NZ_FOAF01000003.1_271	NZ_FOAF01000003.1	ANK_1	86	118	1
NZ_FOAF01000003.1_271	NZ_FOAF01000003.1_271	NZ_FOAF01000003.1	ANK	119	151	1
NZ_FOAJ01000003.1_251	NZ_FOAJ01000003.1_251	NZ_FOAJ01000003.1	ANK_1	140	171	1
NZ_FOAJ01000003.1_251	NZ_FOAJ01000003.1_251	NZ_FOAJ01000003.1	ANK	173	205	1
NZ_FOAO01000001.1_41	NZ_FOAO01000001.1_41	NZ_FOAO01000001.1	ANK_1	43	75	1
NZ_FOAO01000001.1_41	NZ_FOAO01000001.1_41	NZ_FOAO01000001.1	ANK	162	190	1
NZ_FOAO01000001.1_41	NZ_FOAO01000001.1_41	NZ_FOAO01000001.1	ANK	192	228	1
NZ_FOBF01000003.1_366	NZ_FOBF01000003.1_366	NZ_FOBF01000003.1	ANK_1	69	101	1
NZ_FOBF01000003.1_366	NZ_FOBF01000003.1_366	NZ_FOBF01000003.1	ANK	102	131	1
NZ_FOCQ01000004.1_155	NZ_FOCQ01000004.1_155	NZ_FOCQ01000004.1	ANK_1	93	125	1
NZ_FOCQ01000004.1_155	NZ_FOCQ01000004.1_155	NZ_FOCQ01000004.1	ANK	161	193	1
NZ_FOGG01000019.1_49	NZ_FOGG01000019.1_49	NZ_FOGG01000019.1	ANK_1	93	125	1
NZ_FOGG01000019.1_49	NZ_FOGG01000019.1_49	NZ_FOGG01000019.1	ANK	162	191	1
NZ_FOHC01000012.1_20	NZ_FOHC01000012.1_20	NZ_FOHC01000012.1	ANK_1	34	65	1
NZ_FOHC01000012.1_20	NZ_FOHC01000012.1_20	NZ_FOHC01000012.1	ANK	102	134	1
NZ_FOHX01000005.1_132	NZ_FOHX01000005.1_132	NZ_FOHX01000005.1	ANK_1	69	101	1
NZ_FOHX01000005.1_132	NZ_FOHX01000005.1_132	NZ_FOHX01000005.1	ANK	102	133	1
NZ_FOIB01000014.1_141	NZ_FOIB01000014.1_141	NZ_FOIB01000014.1	ANK_1	74	108	1
NZ_FOIB01000014.1_141	NZ_FOIB01000014.1_141	NZ_FOIB01000014.1	ANK	304	336	1
NZ_FOIB01000014.1_141	NZ_FOIB01000014.1_141	NZ_FOIB01000014.1	ANK	337	369	1
NZ_FOJM01000011.1_74	NZ_FOJM01000011.1_74	NZ_FOJM01000011.1	ANK_1	7	35	1
NZ_FOJM01000011.1_74	NZ_FOJM01000011.1_74	NZ_FOJM01000011.1	ANK	36	68	1
NZ_FOJM01000011.1_74	NZ_FOJM01000011.1_74	NZ_FOJM01000011.1	ANK	102	134	1
NZ_FOKB01000001.1_450	NZ_FOKB01000001.1_450	NZ_FOKB01000001.1	ANK_1	48	81	1
NZ_FOKB01000001.1_450	NZ_FOKB01000001.1_450	NZ_FOKB01000001.1	ANK	114	146	1
NZ_FOKU01000001.1_292	NZ_FOKU01000001.1_292	NZ_FOKU01000001.1	ANK_1	36	68	1
NZ_FOKU01000001.1_292	NZ_FOKU01000001.1_292	NZ_FOKU01000001.1	ANK	69	101	1
NZ_FOKU01000001.1_292	NZ_FOKU01000001.1_292	NZ_FOKU01000001.1	ANK	102	134	1
NZ_FOND01000005.1_75	NZ_FOND01000005.1_75	NZ_FOND01000005.1	ANK_1	43	75	1
NZ_FOND01000005.1_75	NZ_FOND01000005.1_75	NZ_FOND01000005.1	ANK	161	190	1
NZ_FOND01000005.1_75	NZ_FOND01000005.1_75	NZ_FOND01000005.1	ANK	192	227	1
NZ_FONH01000029.1_33	NZ_FONH01000029.1_33	NZ_FONH01000029.1	ANK_1	71	103	1
NZ_FONH01000029.1_33	NZ_FONH01000029.1_33	NZ_FONH01000029.1	ANK	138	170	1
NZ_FONS01000004.1_179	NZ_FONS01000004.1_179	NZ_FONS01000004.1	ANK_1	32	64	1
NZ_FONS01000004.1_179	NZ_FONS01000004.1_179	NZ_FONS01000004.1	ANK	98	130	1
NZ_FONS01000004.1_179	NZ_FONS01000004.1_179	NZ_FONS01000004.1	ANK	197	229	1
NZ_FONS01000004.1_179	NZ_FONS01000004.1_179	NZ_FONS01000004.1	ANK	230	260	1
NZ_FONS01000004.1_179	NZ_FONS01000004.1_179	NZ_FONS01000004.1	ANK	298	330	1
NZ_FONS01000004.1_179	NZ_FONS01000004.1_179	NZ_FONS01000004.1	ANK	331	363	1
NZ_FOQO01000009.1_206	NZ_FOQO01000009.1_206	NZ_FOQO01000009.1	ANK_1	35	67	1
NZ_FOQO01000009.1_206	NZ_FOQO01000009.1_206	NZ_FOQO01000009.1	ANK	93	125	1
NZ_FOQO01000009.1_206	NZ_FOQO01000009.1_206	NZ_FOQO01000009.1	ANK	163	193	1
NZ_FOSW01000015.1_113	NZ_FOSW01000015.1_113	NZ_FOSW01000015.1	ANK_1	43	75	1
NZ_FOSW01000015.1_113	NZ_FOSW01000015.1_113	NZ_FOSW01000015.1	ANK	162	189	1
NZ_FOSW01000015.1_113	NZ_FOSW01000015.1_113	NZ_FOSW01000015.1	ANK	192	228	1
NZ_FOUI01000004.1_70	NZ_FOUI01000004.1_70	NZ_FOUI01000004.1	ANK_1	76	108	1
NZ_FOUI01000004.1_70	NZ_FOUI01000004.1_70	NZ_FOUI01000004.1	ANK	109	141	1
NZ_FOUI01000004.1_70	NZ_FOUI01000004.1_70	NZ_FOUI01000004.1	ANK	143	174	1
NZ_FOUT01000035.1_3	NZ_FOUT01000035.1_3	NZ_FOUT01000035.1	ANK_1	77	109	1
NZ_FOUT01000035.1_3	NZ_FOUT01000035.1_3	NZ_FOUT01000035.1	ANK	110	144	1
NZ_FOVT01000031.1_19	NZ_FOVT01000031.1_19	NZ_FOVT01000031.1	ANK_1	55	84	1
NZ_FOVT01000031.1_19	NZ_FOVT01000031.1_19	NZ_FOVT01000031.1	ANK	120	152	1
NZ_FPBA01000002.1_19	NZ_FPBA01000002.1_19	NZ_FPBA01000002.1	ANK_1	47	78	1
